,zipcode,income,state
6088,60041,295442,IL
6089,60042,265908,IL
6090,60043,907213,IL
6091,60044,1063747,IL
6092,60045,4703441,IL
6093,60046,1457900,IL
6094,60047,3250547,IL
6095,60048,2611910,IL
6096,60050,1013571,IL
6097,60051,913416,IL
6098,60053,905165,IL
6099,60056,2057833,IL
6100,60060,1573315,IL
6101,60061,1392196,IL
6102,60062,3789256,IL
6103,60064,196516,IL
6104,60067,2456839,IL
6105,60068,2762643,IL
6106,60069,806449,IL
6107,60070,579773,IL
6108,60071,134997,IL
6109,60072,45984,IL
6110,60073,1460902,IL
6111,60074,1165595,IL
6112,60076,1268663,IL
6113,60077,878027,IL
6114,60081,410238,IL
6115,60083,495798,IL
6116,60084,646628,IL
6117,60085,1122521,IL
6118,60087,633036,IL
6119,60088,64488,IL
6120,60089,2147679,IL
6121,60090,1131378,IL
6122,60091,3395296,IL
6123,60093,5134773,IL
6124,60096,234276,IL
6125,60097,295416,IL
6126,60098,1109071,IL
6127,60099,650253,IL
6128,60101,1073799,IL
6129,60102,1331143,IL
6130,60103,1716471,IL
6131,60104,371986,IL
6132,60106,498062,IL
6133,60107,1116532,IL
6134,60108,964774,IL
6135,60109,21813,IL
6136,60110,856257,IL
6137,60111,10270,IL
6138,60112,113611,IL
6139,60113,12381,IL
6140,60115,855649,IL
6141,60118,717150,IL
6142,60119,540936,IL
6143,60120,1089268,IL
6144,60123,1141368,IL
6145,60124,1113452,IL
6146,60126,3086328,IL
6147,60129,6719,IL
6148,60130,450731,IL
6149,60131,424947,IL
6150,60133,852787,IL
6151,60134,1779734,IL
6152,60135,210463,IL
6153,60136,308512,IL
6154,60137,2530581,IL
6155,60139,790403,IL
6156,60140,691294,IL
6157,60141,7744,IL
6158,60142,1131455,IL
6159,60143,509202,IL
6160,60144,5334,IL
6161,60145,82585,IL
6162,60146,69513,IL
6163,60148,1918033,IL
6164,60150,48905,IL
6165,60151,142038,IL
6166,60152,406788,IL
6167,60153,367058,IL
6168,60154,641977,IL
6169,60155,178719,IL
6170,60156,1033139,IL
6171,60157,132969,IL
6172,60160,431855,IL
6173,60162,212257,IL
6174,60163,134804,IL
6175,60164,448713,IL
6176,60165,62619,IL
6177,60169,969973,IL
6178,60171,234488,IL
6179,60172,960490,IL
6180,60173,620195,IL
6181,60174,1667643,IL
6182,60175,1712244,IL
6183,60176,251037,IL
6184,60177,809163,IL
6185,60178,751321,IL
6186,60180,54256,IL
6187,60181,932256,IL
6188,60184,264563,IL
6189,60185,1084534,IL
6190,60187,1588903,IL
6191,60188,1466343,IL
6192,60189,1889211,IL
6193,60190,622564,IL
6194,60191,472663,IL
6195,60192,783494,IL
6196,60193,1478929,IL
6197,60194,719305,IL
6198,60195,190258,IL
6199,60201,2665492,IL
6200,60202,1524690,IL
6201,60203,322354,IL
6202,60301,124324,IL
6203,60302,2041501,IL
6204,60304,773957,IL
6205,60305,1114230,IL
6206,60401,251636,IL
6207,60402,1335833,IL
6208,60403,443799,IL
6209,60404,802650,IL
6210,60406,403111,IL
6211,60407,37659,IL
6212,60408,158634,IL
6213,60409,600776,IL
6214,60410,476734,IL
6215,60411,932696,IL
6216,60415,272476,IL
6217,60416,289714,IL
6218,60417,534006,IL
6219,60419,391160,IL
6220,60420,135133,IL
6221,60421,131858,IL
6222,60422,564863,IL
6223,60423,1701164,IL
6224,60424,63917,IL
6225,60425,202829,IL
6226,60426,300053,IL
6227,60428,174901,IL
6228,60429,310801,IL
6229,60430,733961,IL
6230,60431,806404,IL
6231,60432,326681,IL
6232,60433,280112,IL
6233,60435,1165236,IL
6234,60436,331545,IL
6235,60438,665671,IL
6236,60439,1303972,IL
6237,60440,1354005,IL
6238,60441,1140291,IL
6239,60442,418553,IL
6240,60443,555839,IL
6241,60444,55091,IL
6242,60445,635645,IL
6243,60446,997139,IL
6244,60447,487692,IL
6245,60448,1223642,IL
6246,60449,321853,IL
6247,60450,752118,IL
6248,60451,1531466,IL
6249,60452,826112,IL
6250,60453,1702080,IL
6251,60455,337844,IL
6252,60456,102405,IL
6253,60457,364840,IL
6254,60458,262438,IL
6255,60459,634527,IL
6256,60460,38318,IL
6257,60461,211741,IL
6258,60462,1708648,IL
6259,60463,778344,IL
6260,60464,702467,IL
6261,60465,496922,IL
6262,60466,417289,IL
6263,60467,1513569,IL
6264,60468,197727,IL
6265,60469,97204,IL
6266,60470,17982,IL
6267,60471,285533,IL
6268,60472,50387,IL
6269,60473,560541,IL
6270,60474,24142,IL
6271,60475,205124,IL
6272,60476,58321,IL
6273,60477,1322988,IL
6274,60478,359275,IL
6275,60479,22296,IL
6276,60480,265145,IL
6277,60481,357356,IL
6278,60482,246731,IL
6279,60484,111311,IL
6280,60487,1047105,IL
6281,60490,834166,IL
6282,60491,1134076,IL
6283,60501,185237,IL
6284,60502,1107374,IL
6285,60503,579376,IL
6286,60504,1173320,IL
6287,60505,873726,IL
6288,60506,1234849,IL
6289,60510,1372255,IL
6290,60511,85852,IL
6291,60512,46851,IL
6292,60513,628142,IL
6293,60514,821790,IL
6294,60515,1686263,IL
6295,60516,1391835,IL
6296,60517,1242776,IL
6297,60518,88646,IL
6298,60520,87260,IL
6299,60521,2764606,IL
6300,60523,1512235,IL
6301,60525,1742265,IL
6302,60526,658239,IL
6303,60527,2228446,IL
6304,60530,18574,IL
6305,60531,52329,IL
6306,60532,1319385,IL
6307,60534,218534,IL
6308,60536,10437,IL
6309,60537,16786,IL
6310,60538,741389,IL
6311,60540,2978755,IL
6312,60541,109415,IL
6313,60542,657312,IL
6314,60543,1447273,IL
6315,60544,959382,IL
6316,60545,345147,IL
6317,60546,761505,IL
6318,60548,332535,IL
6319,60549,23502,IL
6320,60550,38156,IL
6321,60551,106805,IL
6322,60552,146793,IL
6323,60553,22780,IL
6324,60554,631092,IL
6325,60555,536250,IL
6326,60556,58270,IL
6327,60558,1557266,IL
6328,60559,885808,IL
6329,60560,945016,IL
6330,60561,1089396,IL
6331,60563,1758039,IL
6332,60564,2782070,IL
6333,60565,2343372,IL
6334,60585,1089294,IL
6335,60586,1462073,IL
6336,60601,1873860,IL
6337,60602,333440,IL
6338,60603,565127,IL
6339,60604,447753,IL
6340,60605,1886378,IL
6341,60606,1516526,IL
6342,60607,1830648,IL
6343,60608,1268494,IL
6344,60609,896927,IL
6345,60610,3745862,IL
6346,60611,6279215,IL
6347,60612,736164,IL
6348,60613,2913219,IL
6349,60614,7963184,IL
6350,60615,1252658,IL
6351,60616,1475992,IL
6352,60617,1282834,IL
6353,60618,3362786,IL
6354,60619,1028283,IL
6355,60620,984535,IL
6356,60621,257951,IL
6357,60622,2997141,IL
6358,60623,900166,IL
6359,60624,370721,IL
6360,60625,2196724,IL
6361,60626,1078117,IL
6362,60628,977083,IL
6363,60629,1647848,IL
6364,60630,1555541,IL
6365,60631,1261380,IL
6366,60632,1209998,IL
6367,60633,256424,IL
6368,60634,1818560,IL
6369,60636,344967,IL
6370,60637,948775,IL
6371,60638,1514122,IL
6372,60639,1236083,IL
6373,60640,2412173,IL
6374,60641,1664385,IL
6375,60642,1095953,IL
6376,60643,1475521,IL
6377,60644,517665,IL
6378,60645,1151667,IL
6379,60646,1297399,IL
6380,60647,3123388,IL
6381,60649,674664,IL
6382,60651,805887,IL
6383,60652,930597,IL
6384,60653,591629,IL
6385,60654,2373345,IL
6386,60655,1135737,IL
6387,60656,883415,IL
6388,60657,4901637,IL
6389,60659,842852,IL
6390,60660,1315042,IL
6391,60661,930525,IL
6392,60706,668513,IL
6393,60707,1108853,IL
6394,60712,731314,IL
6395,60714,897286,IL
6396,60803,537682,IL
6397,60804,1118413,IL
6398,60805,642605,IL
6399,60827,327933,IL
6400,60901,684377,IL
6401,60910,10350,IL
6402,60911,37320,IL
6403,60912,8963,IL
6404,60913,47765,IL
6405,60914,849635,IL
6406,60915,215873,IL
6407,60917,15281,IL
6408,60918,24014,IL
6409,60919,14567,IL
6410,60921,34212,IL
6411,60922,62521,IL
6412,60924,40027,IL
6413,60927,62289,IL
6414,60928,18386,IL
6415,60929,17469,IL
6416,60930,19872,IL
6417,60931,14462,IL
6418,60933,6242,IL
6419,60934,6671,IL
6420,60935,36580,IL
6421,60936,120801,IL
6422,60938,46768,IL
6423,60940,101726,IL
6424,60941,62072,IL
6425,60942,103617,IL
6426,60946,9725,IL
6427,60948,49077,IL
6428,60949,10236,IL
6429,60950,342503,IL
6430,60951,21616,IL
6431,60952,14875,IL
6432,60953,52377,IL
6433,60954,132371,IL
6434,60955,42543,IL
6435,60957,131708,IL
6436,60958,18010,IL
6437,60959,21153,IL
6438,60960,17743,IL
6439,60961,24362,IL
6440,60962,11653,IL
6441,60963,38805,IL
6442,60964,150438,IL
6443,60966,29906,IL
6444,60968,9932,IL
6445,60970,159943,IL
6446,60973,8743,IL
6447,60974,5218,IL
6448,61001,48049,IL
6449,61006,41383,IL
6450,61007,12912,IL
6451,61008,953632,IL
6452,61010,273292,IL
6453,61011,152566,IL
6454,61012,53688,IL
6455,61013,16219,IL
6456,61014,30198,IL
6457,61015,31375,IL
6458,61016,175913,IL
6459,61018,27896,IL
6460,61019,112561,IL
6461,61020,80827,IL
6462,61021,583362,IL
6463,61024,73583,IL
6464,61025,148536,IL
6465,61028,51021,IL
6466,61030,52856,IL
6467,61031,38022,IL
6468,61032,662327,IL
6469,61036,239792,IL
6470,61038,33823,IL
6471,61039,21090,IL
6472,61041,26708,IL
6473,61042,14734,IL
6474,61046,92982,IL
6475,61047,44929,IL
6476,61048,124403,IL
6477,61049,16738,IL
6478,61050,9887,IL
6479,61051,40175,IL
6480,61052,36150,IL
6481,61053,65932,IL
6482,61054,77938,IL
6483,61060,34287,IL
6484,61061,212867,IL
6485,61062,49676,IL
6486,61063,120333,IL
6487,61064,88502,IL
6488,61065,303472,IL
6489,61067,19843,IL
6490,61068,343365,IL
6491,61070,31406,IL
6492,61071,292252,IL
6493,61072,386384,IL
6494,61073,760760,IL
6495,61074,86111,IL
6496,61075,26937,IL
6497,61078,38120,IL
6498,61080,278736,IL
6499,61081,547912,IL
6500,61084,113456,IL
6501,61085,83546,IL
6502,61087,35581,IL
6503,61088,201413,IL
6504,61089,21221,IL
6505,61101,302062,IL
6506,61102,279972,IL
6507,61103,478693,IL
6508,61104,185209,IL
6509,61107,1041558,IL
6510,61108,641346,IL
6511,61109,544525,IL
6512,61111,608435,IL
6513,61114,653003,IL
6514,61115,530021,IL
6515,61201,847815,IL
6516,61230,32803,IL
6517,61231,137540,IL
6518,61232,44517,IL
6519,61234,36567,IL
6520,61235,37912,IL
6521,61238,76624,IL
6522,61239,17598,IL
6523,61240,229320,IL
6524,61241,180969,IL
6525,61242,44895,IL
6526,61243,6876,IL
6527,61244,501608,IL
6528,61250,73238,IL
6529,61251,11344,IL
6530,61252,153943,IL
6531,61254,484415,IL
6532,61256,63773,IL
6533,61257,31395,IL
6534,61259,39713,IL
6535,61260,20191,IL
6536,61261,19168,IL
6537,61262,23671,IL
6538,61263,16350,IL
6539,61264,290398,IL
6540,61265,1194967,IL
6541,61270,202343,IL
6542,61272,33057,IL
6543,61273,101268,IL
6544,61274,8353,IL
6545,61275,155822,IL
6546,61277,81790,IL
6547,61278,29272,IL
6548,61279,29895,IL
6549,61281,90918,IL
6550,61282,181122,IL
6551,61283,38816,IL
6552,61284,86768,IL
6553,61285,42874,IL
6554,61301,257025,IL
6555,61310,97191,IL
6556,61311,6364,IL
6557,61312,12819,IL
6558,61313,7669,IL
6559,61314,18457,IL
6560,61315,4949,IL
6561,61316,6146,IL
6562,61317,11428,IL
6563,61318,17960,IL
6564,61319,38326,IL
6565,61320,17811,IL
6566,61321,7222,IL
6567,61322,24266,IL
6568,61325,29466,IL
6569,61326,70978,IL
6570,61327,38438,IL
6571,61329,34663,IL
6572,61330,39113,IL
6573,61333,10501,IL
6574,61334,19398,IL
6575,61335,16127,IL
6576,61336,13477,IL
6577,61337,9498,IL
6578,61338,8138,IL
6579,61340,9612,IL
6580,61341,223900,IL
6581,61342,218851,IL
6582,61344,7795,IL
6583,61345,18834,IL
6584,61348,129249,IL
6585,61349,27066,IL
6586,61350,705933,IL
6587,61353,31735,IL
6588,61354,323246,IL
6589,61356,321932,IL
6590,61358,9611,IL
6591,61359,7130,IL
6592,61360,101532,IL
6593,61361,32994,IL
6594,61362,139523,IL
6595,61363,5799,IL
6596,61364,430079,IL
6597,61367,23595,IL
6598,61368,32383,IL
6599,61369,40761,IL
6600,61370,41937,IL
6601,61372,5581,IL
6602,61373,70114,IL
6603,61375,30179,IL
6604,61376,56210,IL
6605,61377,36930,IL
6606,61378,16293,IL
6607,61379,29856,IL
6608,61401,691793,IL
6609,61410,77103,IL
6610,61411,8476,IL
6611,61412,41027,IL
6612,61413,32959,IL
6613,61414,22176,IL
6614,61415,41626,IL
6615,61417,7441,IL
6616,61418,16110,IL
6617,61420,25584,IL
6618,61421,35686,IL
6619,61422,64933,IL
6620,61423,17758,IL
6621,61425,10854,IL
6622,61427,51732,IL
6623,61428,46587,IL
6624,61430,23919,IL
6625,61431,7597,IL
6626,61432,17709,IL
6627,61434,73756,IL
6628,61436,24407,IL
6629,61437,20287,IL
6630,61438,20038,IL
6631,61439,5394,IL
6632,61440,14930,IL
6633,61441,19502,IL
6634,61442,11231,IL
6635,61443,262790,IL
6636,61447,22523,IL
6637,61448,101767,IL
6638,61449,9556,IL
6639,61450,36306,IL
6640,61451,9468,IL
6641,61452,6179,IL
6642,61453,14553,IL
6643,61454,12150,IL
6644,61455,377226,IL
6645,61458,18361,IL
6646,61459,7880,IL
6647,61460,5895,IL
6648,61462,243054,IL
6649,61465,29223,IL
6650,61466,7367,IL
6651,61467,27459,IL
6652,61469,39836,IL
6653,61470,9049,IL
6654,61472,17861,IL
6655,61473,39996,IL
6656,61474,6501,IL
6657,61476,10622,IL
6658,61477,13149,IL
6659,61478,4568,IL
6660,61480,29494,IL
6661,61482,14983,IL
6662,61483,50262,IL
6663,61484,15524,IL
6664,61485,13835,IL
6665,61486,38160,IL
6666,61488,26533,IL
6667,61489,22379,IL
6668,61490,29462,IL
6669,61491,55511,IL
6670,61501,33536,IL
6671,61516,19130,IL
6672,61517,160659,IL
6673,61520,336238,IL
6674,61523,333023,IL
6675,61524,5888,IL
6676,61525,667269,IL
6677,61526,43034,IL
6678,61528,162948,IL
6679,61529,85931,IL
6680,61530,196905,IL
6681,61531,76700,IL
6682,61532,9910,IL
6683,61533,67386,IL
6684,61534,45872,IL
6685,61535,77347,IL
6686,61536,102886,IL
6687,61537,66122,IL
6688,61540,76219,IL
6689,61542,81240,IL
6690,61544,15325,IL
6691,61545,20775,IL
6692,61546,106803,IL
6693,61547,148708,IL
6694,61548,513038,IL
6695,61550,785204,IL
6696,61552,4914,IL
6697,61554,991586,IL
6698,61559,110893,IL
6699,61560,21871,IL
6700,61561,93079,IL
6701,61563,10059,IL
6702,61564,17850,IL
6703,61565,42943,IL
6704,61567,12364,IL
6705,61568,168530,IL
6706,61569,40082,IL
6707,61570,43343,IL
6708,61571,860603,IL
6709,61572,24213,IL
6710,61602,41202,IL
6711,61603,212190,IL
6712,61604,575112,IL
6713,61605,122314,IL
6714,61606,99332,IL
6715,61607,297319,IL
6716,61610,88776,IL
6717,61611,731850,IL
6718,61614,1058192,IL
6719,61615,1166204,IL
6720,61616,182222,IL
6721,61701,876071,IL
6722,61704,1627459,IL
6723,61705,675733,IL
6724,61720,6286,IL
6725,61721,13852,IL
6726,61722,13525,IL
6727,61723,63462,IL
6728,61724,13055,IL
6729,61725,63023,IL
6730,61726,66559,IL
6731,61727,255871,IL
6732,61728,37512,IL
6733,61729,56051,IL
6734,61730,11304,IL
6735,61731,7139,IL
6736,61732,69660,IL
6737,61733,35762,IL
6738,61734,74881,IL
6739,61735,11820,IL
6740,61736,90302,IL
6741,61737,16701,IL
6742,61738,146972,IL
6743,61739,160391,IL
6744,61740,47130,IL
6745,61741,42947,IL
6746,61742,55193,IL
6747,61743,8272,IL
6748,61744,60048,IL
6749,61745,143515,IL
6750,61747,44508,IL
6751,61748,151055,IL
6752,61749,13752,IL
6753,61752,143615,IL
6754,61753,96614,IL
6755,61754,36458,IL
6756,61755,146462,IL
6757,61756,63634,IL
6758,61759,44599,IL
6759,61760,66088,IL
6760,61761,1234535,IL
6761,61764,323214,IL
6762,61769,13507,IL
6763,61770,25964,IL
6764,61771,29049,IL
6765,61772,12570,IL
6766,61773,9573,IL
6767,61774,28148,IL
6768,61775,8794,IL
6769,61776,58030,IL
6770,61777,30463,IL
6771,61778,14592,IL
6772,61801,457579,IL
6773,61802,500374,IL
6774,61810,8880,IL
6775,61811,14415,IL
6776,61812,8014,IL
6777,61813,44146,IL
6778,61814,32394,IL
6779,61815,7413,IL
6780,61816,13955,IL
6781,61817,68896,IL
6782,61818,39475,IL
6783,61820,444358,IL
6784,61821,923776,IL
6785,61822,1129193,IL
6786,61830,14737,IL
6787,61832,603061,IL
6788,61833,33691,IL
6789,61834,203383,IL
6790,61839,14420,IL
6791,61840,32946,IL
6792,61841,35775,IL
6793,61842,80501,IL
6794,61843,70222,IL
6795,61844,29005,IL
6796,61845,10926,IL
6797,61846,88786,IL
6798,61847,35880,IL
6799,61849,56138,IL
6800,61850,11137,IL
6801,61851,12647,IL
6802,61852,5065,IL
6803,61853,550331,IL
6804,61854,43852,IL
6805,61856,295262,IL
6806,61858,81313,IL
6807,61859,36229,IL
6808,61862,13126,IL
6809,61863,26722,IL
6810,61864,61003,IL
6811,61865,32412,IL
6812,61866,246784,IL
6813,61870,23636,IL
6814,61871,10536,IL
6815,61872,20783,IL
6816,61873,206659,IL
6817,61874,294516,IL
6818,61875,27796,IL
6819,61876,17052,IL
6820,61877,48571,IL
6821,61878,35616,IL
6822,61880,128190,IL
6823,61882,19277,IL
6824,61883,94220,IL
6825,61884,55947,IL
6826,61910,104455,IL
6827,61911,116625,IL
6828,61912,31448,IL
6829,61913,39510,IL
6830,61914,44712,IL
6831,61917,15036,IL
6832,61919,23260,IL
6833,61920,449792,IL
6834,61924,57384,IL
6835,61925,31346,IL
6836,61928,17148,IL
6837,61929,18009,IL
6838,61930,11925,IL
6839,61931,26119,IL
6840,61932,9734,IL
6841,61933,22563,IL
6842,61936,5183,IL
6843,61937,49571,IL
6844,61938,511416,IL
6845,61942,30558,IL
6846,61943,37136,IL
6847,61944,286537,IL
6848,61951,249050,IL
6849,61953,179594,IL
6850,61956,65307,IL
6851,61957,40710,IL
6852,62001,55560,IL
6853,62002,716239,IL
6854,62006,14377,IL
6855,62009,33393,IL
6856,62010,315610,IL
6857,62011,4926,IL
6858,62012,189817,IL
6859,62013,12020,IL
6860,62014,92969,IL
6861,62015,14008,IL
6862,62016,92953,IL
6863,62017,22158,IL
6864,62018,49578,IL
6865,62019,10659,IL
6866,62021,33415,IL
6867,62022,32410,IL
6868,62024,200775,IL
6869,62025,1353053,IL
6870,62027,10078,IL
6871,62028,22279,IL
6872,62031,20561,IL
6873,62032,17564,IL
6874,62033,104396,IL
6875,62034,563451,IL
6876,62035,533254,IL
6877,62036,19355,IL
6878,62037,57389,IL
6879,62040,840975,IL
6880,62044,44426,IL
6881,62045,10384,IL
6882,62046,27489,IL
6883,62047,38081,IL
6884,62048,23135,IL
6885,62049,161330,IL
6886,62050,7017,IL
6887,62051,20042,IL
6888,62052,301025,IL
6889,62053,13109,IL
6890,62054,14541,IL
6891,62056,209113,IL
6892,62058,15340,IL
6893,62059,4342,IL
6894,62060,47150,IL
6895,62061,57461,IL
6896,62062,332724,IL
6897,62063,27141,IL
6898,62067,82879,IL
6899,62069,73162,IL
6900,62074,29686,IL
6901,62075,76750,IL
6902,62077,5582,IL
6903,62079,8038,IL
6904,62080,45384,IL
6905,62081,6437,IL
6906,62082,48937,IL
6907,62083,6699,IL
6908,62084,30477,IL
6909,62086,28568,IL
6910,62087,29607,IL
6911,62088,175647,IL
6912,62089,10484,IL
6913,62090,10572,IL
6914,62091,8116,IL
6915,62092,50048,IL
6916,62093,7275,IL
6917,62094,20216,IL
6918,62095,238247,IL
6919,62097,94447,IL
6920,62201,53708,IL
6921,62203,80432,IL
6922,62204,44157,IL
6923,62205,81194,IL
6924,62206,151273,IL
6925,62207,68254,IL
6926,62208,484567,IL
6927,62214,35440,IL
6928,62215,57684,IL
6929,62216,100990,IL
6930,62217,17237,IL
6931,62218,54498,IL
6932,62219,21075,IL
6933,62220,486217,IL
6934,62221,846070,IL
6935,62223,550763,IL
6936,62225,99864,IL
6937,62226,848264,IL
6938,62230,217010,IL
6939,62231,204601,IL
6940,62232,202562,IL
6941,62233,156147,IL
6942,62234,873390,IL
6943,62236,661345,IL
6944,62237,56475,IL
6945,62238,10392,IL
6946,62239,101010,IL
6947,62240,32844,IL
6948,62241,26298,IL
6949,62242,32480,IL
6950,62243,205850,IL
6951,62244,35580,IL
6952,62245,60880,IL
6953,62246,205505,IL
6954,62248,12489,IL
6955,62249,545314,IL
6956,62250,11921,IL
6957,62253,11682,IL
6958,62254,173544,IL
6959,62255,23164,IL
6960,62257,66380,IL
6961,62258,304248,IL
6962,62260,281367,IL
6963,62262,34757,IL
6964,62263,163900,IL
6965,62264,90168,IL
6966,62265,120644,IL
6967,62266,4547,IL
6968,62268,20185,IL
6969,62269,1279528,IL
6970,62271,69161,IL
6971,62272,27868,IL
6972,62273,5617,IL
6973,62274,142925,IL
6974,62275,93956,IL
6975,62277,30246,IL
6976,62278,204007,IL
6977,62280,10162,IL
6978,62281,109747,IL
6979,62282,22016,IL
6980,62284,12736,IL
6981,62285,191985,IL
6982,62286,129628,IL
6983,62288,73745,IL
6984,62289,8889,IL
6985,62292,12274,IL
6986,62293,155375,IL
6987,62294,519574,IL
6988,62295,41526,IL
6989,62297,7621,IL
6990,62298,637305,IL
6991,62301,701339,IL
6992,62305,714501,IL
6993,62311,18934,IL
6994,62312,42288,IL
6995,62313,8685,IL
6996,62314,11436,IL
6997,62316,15627,IL
6998,62320,53629,IL
6999,62321,103558,IL
7000,62323,5241,IL
7001,62324,26577,IL
7002,62325,8393,IL
7003,62326,51704,IL
7004,62330,37523,IL
7005,62338,45899,IL
7006,62339,21699,IL
7007,62340,38450,IL
7008,62341,85475,IL
7009,62343,14656,IL
7010,62345,6147,IL
7011,62346,4973,IL
7012,62347,58400,IL
7013,62349,13563,IL
7014,62351,46538,IL
7015,62353,90661,IL
7016,62354,36205,IL
7017,62355,13430,IL
7018,62356,11231,IL
7019,62357,4447,IL
7020,62358,15905,IL
7021,62360,42346,IL
7022,62361,8292,IL
7023,62362,6082,IL
7024,62363,150720,IL
7025,62365,12622,IL
7026,62366,25926,IL
7027,62367,19483,IL
7028,62370,8069,IL
7029,62373,8691,IL
7030,62374,7041,IL
7031,62375,8794,IL
7032,62376,32889,IL
7033,62378,21201,IL
7034,62379,45305,IL
7035,62380,7379,IL
7036,62401,622816,IL
7037,62410,23489,IL
7038,62411,106696,IL
7039,62413,10541,IL
7040,62414,37000,IL
7041,62417,57563,IL
7042,62418,44405,IL
7043,62419,7578,IL
7044,62420,104318,IL
7045,62421,19627,IL
7046,62422,21019,IL
7047,62423,17239,IL
7048,62424,62584,IL
7049,62425,13145,IL
7050,62426,17918,IL
7051,62427,39193,IL
7052,62428,65746,IL
7053,62431,21997,IL
7054,62432,11815,IL
7055,62433,24822,IL
7056,62434,7246,IL
7057,62436,13601,IL
7058,62438,7227,IL
7059,62439,166402,IL
7060,62440,32356,IL
7061,62441,192959,IL
7062,62442,53196,IL
7063,62443,35552,IL
7064,62444,8697,IL
7065,62445,23530,IL
7066,62446,10402,IL
7067,62447,77335,IL
7068,62448,145401,IL
7069,62449,76507,IL
7070,62450,268102,IL
7071,62451,48075,IL
7072,62452,8133,IL
7073,62454,269296,IL
7074,62458,42647,IL
7075,62459,6064,IL
7076,62460,22781,IL
7077,62461,26158,IL
7078,62462,32848,IL
7079,62463,28153,IL
7080,62465,21999,IL
7081,62466,48810,IL
7082,62467,142579,IL
7083,62468,57888,IL
7084,62469,11510,IL
7085,62471,186380,IL
7086,62473,33840,IL
7087,62474,16194,IL
7088,62475,7554,IL
7089,62476,33302,IL
7090,62477,20317,IL
7091,62478,9513,IL
7092,62479,22740,IL
7093,62480,12667,IL
7094,62481,9494,IL
7095,62501,78042,IL
7096,62510,40768,IL
7097,62512,13999,IL
7098,62513,40761,IL
7099,62514,5349,IL
7100,62515,25028,IL
7101,62517,3221,IL
7102,62518,9289,IL
7103,62520,46861,IL
7104,62521,1007940,IL
7105,62522,283659,IL
7106,62523,6377,IL
7107,62526,647179,IL
7108,62530,44442,IL
7109,62531,49657,IL
7110,62533,27388,IL
7111,62534,28368,IL
7112,62535,199906,IL
7113,62536,38345,IL
7114,62537,4380,IL
7115,62538,7622,IL
7116,62539,33754,IL
7117,62540,32725,IL
7118,62543,12319,IL
7119,62544,49257,IL
7120,62545,40544,IL
7121,62546,43682,IL
7122,62547,19716,IL
7123,62548,67586,IL
7124,62549,212661,IL
